Ban,Pick,Outcome
"['Jax', 'Lucian', 'Sejuani', 'Vi', 'Wukong']","['Renekton', 'Maokai', 'Jayce', 'Jhin', 'Heimerdinger']",1
"['Zeri', 'Ziggs', 'Draven', 'Yuumi', 'Darius']","['Fiora', 'Elise', 'Yone', 'Varus', 'Ashe']",0
"['Jax', 'Vi', 'Lucian', 'Sylas', 'Ryze']","['Sion', 'Maokai', 'Yone', 'Varus', 'Karma']",0
"['Samira', 'Zeri', 'Akali', 'Heimerdinger', 'Udyr']","['KSante', 'Wukong', 'Ahri', 'Sivir', 'Ashe']",1
"['Jax', 'Vi', 'Yuumi', 'Gwen', 'Ryze']","['Sion', 'Sejuani', 'Sylas', 'Lucian', 'Nami']",1
"['Akali', 'Kassadin', 'Ashe', 'Yone', 'KSante']","['Renekton', 'Wukong', 'Ahri', 'Zeri', 'Lulu']",0
"['Jax', 'Vi', 'Elise', 'Gwen', 'Ryze']","['KSante', 'Sejuani', 'Sylas', 'Ezreal', 'Ashe']",0
"['Zeri', 'Samira', 'Lucian', 'Kassadin', 'Kaisa']","['Sion', 'Wukong', 'Akali', 'Varus', 'Heimerdinger']",1
"['Jax', 'Sylas', 'Ashe', 'Caitlyn', 'Heimerdinger']","['Sion', 'JarvanIV', 'Ryze', 'Zeri', 'Lulu']",1
"['Draven', 'Maokai', 'Yuumi', 'Wukong', 'Lee Sin']","['KSante', 'Elise', 'Jayce', 'Varus', 'Nautilus']",0
"['Jax', 'Ashe', 'Jayce', 'Azir', 'Syndra']","['Renekton', 'Vi', 'Ryze', 'Zeri', 'Lulu']",1
"['Draven', 'Kassadin', 'Elise', 'Wukong', 'Lee Sin']","['KSante', 'Maokai', 'Tristana', 'Sivir', 'Yuumi']",0
"['Ashe', 'Azir', 'Maokai', 'Akali', 'LeBlanc']","['KSante', 'Vi', 'Sylas', 'Lucian', 'Nami']",0
"['Ryze', 'Kindred', 'Jax', 'Kassadin', 'Gnar']","['Fiora', 'Sejuani', 'Jayce', 'Zeri', 'Yuumi']",1
"['Lucian', 'Zeri', 'Ashe', 'Leona', 'Renekton']","['KSante', 'Nidalee', 'Jayce', 'Varus', 'Karma']",0
"['Ryze', 'Jax', 'Kindred', 'Gwen', 'Fiora']","['Camille', 'Maokai', 'Akali', 'Jhin', 'Heimerdinger']",1
"['Kassadin', 'Varus', 'Vi', 'Fiora', 'Cassiopeia']","['Sion', 'Poppy', 'Orianna', 'Zeri', 'Yuumi']",0
"['Jax', 'Maokai', 'Sejuani', 'Jayce', 'Azir']","['Gnar', 'Wukong', 'Ryze', 'Lucian', 'Nami']",1
"['Maokai', 'Varus', 'Vi', 'Fiora', 'Yone']","['KSante', 'Wukong', 'Ryze', 'Zeri', 'Yuumi']",1
"['Jax', 'Jayce', 'Poppy', 'Kassadin', 'Sion']","['Gnar', 'Sejuani', 'Azir', 'Lucian', 'Nami']",0
"['Kassadin', 'Varus', 'Gnar', 'Sylas', 'Akali']","['Renekton', 'Maokai', 'Azir', 'Caitlyn', 'Heimerdinger']",1
"['Zeri', 'Lucian', 'Jax', 'Jayce', 'Fiora']","['KSante', 'Vi', 'Ryze', 'Jhin', 'Ashe']",0
"['Jayce', 'Elise', 'Sylas', 'Gwen', 'Leona']","['Kennen', 'Maokai', 'Ryze', 'Jhin', 'Ashe']",1
"['Zeri', 'Lucian', 'Jax', 'Gangplank', 'Renekton']","['Fiora', 'Sejuani', 'Yone', 'Varus', 'Nautilus']",0
"['Jayce', 'Elise', 'Sylas', 'Vi', 'Wukong']","['Renekton', 'Maokai', 'Swain', 'Jhin', 'Ashe']",0
"['Zeri', 'Lucian', 'Jax', 'Tristana', 'Yone']","['Fiora', 'LeeSin', 'Ryze', 'Varus', 'Leona']",1
"['Jayce', 'Elise', 'Sylas', 'Fiora', 'Vi']","['Sion', 'Maokai', 'Azir', 'Ezreal', 'Ashe']",1
"['Zeri', 'Lucian', 'Jax', 'Jhin', 'Sivir']","['Gnar', 'Zac', 'Ryze', 'Varus', 'Leona']",0
"['KSante', 'Lucian', 'Caitlyn', 'Jayce', 'Renekton']","['Aatrox', 'Sejuani', 'Akali', 'Varus', 'Karma']",0
"['Maokai', 'Yuumi', 'Jax', 'Gnar', 'Fiora']","['Sion', 'Elise', 'Tristana', 'Zeri', 'Ashe']",1
"['KSante', 'Elise', 'Zeri', 'Gnar', 'Sion']","['Gragas', 'Wukong', 'Sylas', 'Varus', 'Ashe']",1
"['Maokai', 'Jax', 'Kassadin', 'Jayce', 'Syndra']","['Renekton', 'Sejuani', 'Ryze', 'Lucian', 'Nami']",0
"['KSante', 'Elise', 'Ashe', 'Taliyah', 'Gnar']","['Renekton', 'Wukong', 'Akali', 'Zeri', 'Yuumi']",0
"['Maokai', 'Jax', 'Sejuani', 'Ryze', 'Kassadin']","['Sion', 'Vi', 'Syndra', 'Lucian', 'Nami']",1
"['Zeri', 'Yuumi', 'Kassadin', 'Renekton', 'Gnar']","['KSante', 'Poppy', 'Ryze', 'Lucian', 'Nami']",1
"['Fiora', 'Jax', 'Irelia', 'Maokai', 'Sejuani']","['Gwen', 'Elise', 'Jayce', 'Varus', 'Ashe']",0
"['Zeri', 'Kassadin', 'Jax', 'Yuumi', 'Caitlyn']","['Camille', 'Sejuani', 'Azir', 'Varus', 'Heimerdinger']",1
"['Fiora', 'Lucian', 'Ashe', 'Sylas', 'Irelia']","['KSante', 'Maokai', 'Jayce', 'Sivir', 'Karma']",0
"['Jax', 'Ashe', 'Yuumi', 'Heimerdinger', 'Ryze']","['KSante', 'Vi', 'Sylas', 'Varus', 'Leona']",1
"['Lucian', 'Elise', 'Maokai', 'Kassadin', 'Akali']","['Gnar', 'Sejuani', 'Azir', 'Jhin', 'Karma']",0
"['Maokai', 'Varus', 'Zeri', 'Renekton', 'KSante']","['Jax', 'Sejuani', 'Cassiopeia', 'Draven', 'Jhin']",1
"['Elise', 'Lucian', 'Ryze', 'Yone', 'Kassadin']","['Gnar', 'Sylas', 'Akali', 'Sivir', 'Ashe']",0
"['Zeri', 'Ziggs', 'Yuumi', 'Sylas', 'Jax']","['KSante', 'Maokai', 'Jayce', 'Lucian', 'Nami']",1
"['Elise', 'Ashe', 'Azir', 'Akali', 'Kassadin']","['Gnar', 'Sejuani', 'Ryze', 'Draven', 'Nautilus']",0
"['Zeri', 'Ziggs', 'Yuumi', 'Jayce', 'Tristana']","['Sion', 'Vi', 'Ryze', 'Varus', 'Heimerdinger']",1
"['Elise', 'Ashe', 'Lucian', 'Azir', 'Sylas']","['Chogath', 'Maokai', 'Renekton', 'Sivir', 'Karma']",0
"['Fiora', 'Elise', 'Sejuani', 'Jhin', 'KSante']","['Renekton', 'Vi', 'Ahri', 'Varus', 'Karma']",1
"['Jax', 'Lucian', 'Zeri', 'Ryze', 'Sylas']","['Gangplank', 'Maokai', 'Jayce', 'Ashe', 'Heimerdinger']",0
"['Elise', 'Lucian', 'Yuumi', 'KSante', 'Vi']","['Renekton', 'Maokai', 'Jayce', 'Zeri', 'Lulu']",0
"['Kassadin', 'Jax', 'Draven', 'Jhin', 'Nautilus']","['Ornn', 'LeeSin', 'Ryze', 'Varus', 'Ashe']",1
"['Fiora', 'Elise', 'Sejuani', 'Jhin', 'KSante']","['Renekton', 'Vi', 'Sylas', 'Varus', 'Karma']",1
"['Jax', 'Lucian', 'Yuumi', 'Kassadin', 'Akali']","['Ornn', 'LeeSin', 'Ryze', 'Sivir', 'Ashe']",0
"['Kassadin', 'Zeri', 'Lucian', 'Vi', 'Wukong']","['Jayce', 'Sejuani', 'Akali', 'Ziggs', 'Nautilus']",0
"['Elise', 'Maokai', 'Jax', 'Fiora', 'Leona']","['Sion', 'Sylas', 'LeBlanc', 'Varus', 'Ashe']",1
"['Maokai', 'Zeri', 'Lucian', 'Sylas', 'LeBlanc']","['KSante', 'Sejuani', 'Akali', 'Varus', 'Heimerdinger']",0
"['Jax', 'Kassadin', 'Ryze', 'Leona', 'Nautilus']","['Renekton', 'Elise', 'Jayce', 'Caitlyn', 'Ashe']",1
"['Ryze', 'Jax', 'Elise', 'Fiora', 'Kassadin']","['KSante', 'Vi', 'Akali', 'Lucian', 'Nami']",0
"['Ashe', 'Maokai', 'Azir', 'Renekton', 'Irelia']","['Jayce', 'Sejuani', 'Sylas', 'Zeri', 'Yuumi']",1
"['Ryze', 'Jax', 'Elise', 'Fiora', 'Kassadin']","['Sion', 'Vi', 'Akali', 'Zeri', 'Yuumi']",1
"['Ashe', 'Maokai', 'Azir', 'Renekton', 'Irelia']","['Jayce', 'Sejuani', 'Sylas', 'Lucian', 'Nami']",0
"['Ryze', 'Jax', 'Kassadin', 'Renekton', 'KSante']","['Kennen', 'Sejuani', 'Jayce', 'Kaisa', 'Ashe']",1
"['Maokai', 'Zeri', 'Lucian', 'Azir', 'Jhin']","['Gangplank', 'Elise', 'Akali', 'Varus', 'Heimerdinger']",0
"['Zeri', 'Akali', 'Kassadin', 'Sylas', 'Yone']","['Gwen', 'Elise', 'Jayce', 'Draven', 'Nautilus']",1
"['Jax', 'Ryze', 'Azir', 'Fiora', 'Renekton']","['KSante', 'Sejuani', 'Viktor', 'Lucian', 'Nami']",0
"['Zeri', 'Lucian', 'Vi', 'Gwen', 'Sion']","['Renekton', 'Sejuani', 'Sylas', 'Jhin', 'Ashe']",0
"['Jax', 'Ryze', 'Elise', 'Yuumi', 'Samira']","['KSante', 'Maokai', 'Yone', 'Varus', 'RenataGlasc']",1
"['Zeri', 'Vi', 'Sejuani', 'Rell', 'Nautilus']","['Renekton', 'Maokai', 'Tristana', 'Varus', 'Leona']",1
"['Ryze', 'Jax', 'Elise', 'Renata Glasc', 'Braum']","['KSante', 'Wukong', 'Kassadin', 'Samira', 'Alistar']",0
"['KSante', 'Yuumi', 'Maokai', 'Kassadin', 'Azir']","['Gnar', 'Wukong', 'Ryze', 'Lucian', 'Nami']",0
"['Jax', 'Kindred', 'Galio', 'Elise', 'Nidalee']","['Jayce', 'Vi', 'Cassiopeia', 'Varus', 'Ashe']",1
"['KSante', 'Maokai', 'Varus', 'Cassiopeia', 'Renekton']","['Fiora', 'Vi', 'Ryze', 'Lucian', 'Nami']",1
"['Jax', 'Kindred', 'Galio', 'Gnar', 'Kassadin']","['Jayce', 'Sejuani', 'Azir', 'Zeri', 'Yuumi']",0
"['Yuumi', 'Lucian', 'Maokai', 'KSante', 'Kassadin']","['Renekton', 'Nidalee', 'Azir', 'Varus', 'Pyke']",0
"['Jax', 'Kindred', 'Galio', 'Jayce', 'Karma']","['Sion', 'Vi', 'Ryze', 'Jhin', 'Ashe']",1
"['Yuumi', 'Jayce', 'Kassadin', 'Renekton', 'Ryze']","['Gnar', 'Sejuani', 'Akali', 'Lucian', 'Nami']",0
"['Elise', 'Varus', 'Tristana', 'Sylas', 'Yone']","['KSante', 'Maokai', 'Syndra', 'Zeri', 'Lulu']",1
"['Zeri', 'Lucian', 'Kassadin', 'Ryze', 'Zoe']","['Jax', 'Sejuani', 'Yone', 'Caitlyn', 'Heimerdinger']",1
"['Elise', 'Varus', 'Maokai', 'Sylas', 'Akali']","['KSante', 'Vi', 'Taliyah', 'Draven', 'Ashe']",0
"['Zeri', 'Lucian', 'Kassadin', 'Sylas', 'Zoe']","['KSante', 'Maokai', 'Jayce', 'Ziggs', 'Braum']",1
"['Varus', 'Heimerdinger', 'Elise', 'Leona', 'Alistar']","['Gnar', 'Sejuani', 'Syndra', 'Draven', 'Nautilus']",0
"['Yuumi', 'Ashe', 'Ryze', 'Samira', 'Caitlyn']","['Fiora', 'Maokai', 'Galio', 'Zeri', 'MissFortune']",1
"['Elise', 'Lucian', 'Varus', 'Kassadin', 'Lulu']","['Jax', 'Sejuani', 'Sylas', 'Jhin', 'Heimerdinger']",0
"['Ashe', 'Ryze', 'Sejuani', 'Wukong', 'Elise']","['KSante', 'Maokai', 'Azir', 'Zeri', 'Lulu']",1
"['Varus', 'Lucian', 'Kassadin', 'Jayce', 'Fiora']","['Jax', 'Sylas', 'Akali', 'Sivir', 'Yuumi']",0
"['Jax', 'Ryze', 'Elise', 'Sylas', 'Akali']","['Renekton', 'Maokai', 'Jayce', 'Jhin', 'Heimerdinger']",1
"['Lucian', 'Yuumi', 'Ashe', 'Sivir', 'Zeri']","['KSante', 'Sejuani', 'Syndra', 'Varus', 'Caitlyn']",0
"['Ryze', 'Elise', 'Yuumi', 'Sejuani', 'Sylas']","['Gragas', 'Maokai', 'LeeSin', 'Zeri', 'Lulu']",1
"['Jayce', 'Ashe', 'Caitlyn', 'Yone', 'Renekton']","['Jax', 'Vi', 'Akali', 'Lucian', 'Nami']",0
"['Sejuani', 'Maokai', 'Elise', 'Jayce', 'Gnar']","['Gwen', 'Wukong', 'Syndra', 'Zeri', 'Yuumi']",0
"['Jax', 'Ashe', 'Kassadin', 'Fiora', 'Ryze']","['KSante', 'Vi', 'Viktor', 'Lucian', 'Nami']",1
"['Maokai', 'Elise', 'Zeri', 'Renekton', 'Jayce']","['Gwen', 'Vi', 'Ryze', 'Lucian', 'Yuumi']",0
"['Jax', 'Ashe', 'Kassadin', 'Ahri', 'Fiora']","['KSante', 'Sejuani', 'Syndra', 'Caitlyn', 'Nami']",1
"['Graves', 'Ryze', 'Lucian', 'Sylas', 'Akali']","['KSante', 'Maokai', 'Jayce', 'Zeri', 'Ashe']",1
"['Elise', 'Azir', 'Yuumi', 'Kassadin', 'Caitlyn']","['Jax', 'Sejuani', 'Syndra', 'Varus', 'Karma']",0
"['Graves', 'Ryze', 'Maokai', 'Lissandra', 'Kassadin']","['Sion', 'Vi', 'Akali', 'Zeri', 'Yuumi']",1
"['Jax', 'Caitlyn', 'Ashe', 'Azir', 'Fiora']","['KSante', 'Wukong', 'Ahri', 'Lucian', 'Nami']",0
"['Fiora', 'Elise', 'Ryze', 'Azir', 'Ashe']","['KSante', 'Maokai', 'Jayce', 'Sivir', 'Karma']",0
"['Lucian', 'Jax', 'Yuumi', 'Draven', 'Zeri']","['Renekton', 'Sejuani', 'Kassadin', 'Varus', 'Leona']",1
"['Fiora', 'Elise', 'Sejuani', 'Karma', 'Nautilus']","['KSante', 'Vi', 'Kassadin', 'Varus', 'Ashe']",0
"['Lucian', 'Jax', 'Yuumi', 'Cassiopeia', 'Sion']","['Renekton', 'Maokai', 'Ryze', 'Jhin', 'Leona']",1
"['Lucian', 'Elise', 'Ryze', 'Kassadin', 'Akali']","['Renekton', 'Sejuani', 'Sylas', 'Jhin', 'Heimerdinger']",1
"['Jayce', 'Yuumi', 'Draven', 'Varus', 'Karma']","['Jax', 'Maokai', 'Taliyah', 'Sivir', 'Ashe']",0
"['Elise', 'Lucian', 'Ryze', 'Varus', 'Ashe']","['KSante', 'Sejuani', 'Akali', 'Sivir', 'Karma']",0
"['Jayce', 'Yuumi', 'Kassadin', 'Jhin', 'Leona']","['Jax', 'Maokai', 'Sylas', 'Zeri', 'Heimerdinger']",1
"['Elise', 'Jax', 'Zeri', 'Camille', 'Ryze']","['Renekton', 'Sejuani', 'Azir', 'Twitch', 'Yuumi']",1
"['Jayce', 'Sylas', 'Lucian', 'Darius', 'Akali']","['Fiora', 'Maokai', 'Viktor', 'Sivir', 'Heimerdinger']",0
"['Elise', 'Yuumi', 'Maokai', 'Jayce', 'Sejuani']","['Irelia', 'Kindred', 'Galio', 'Varus', 'Karma']",1
"['Jax', 'Lucian', 'Fiora', 'Camille', 'Leona']","['Gnar', 'Gragas', 'Ryze', 'Sivir', 'Ashe']",0
"['Elise', 'Sejuani', 'Maokai', 'Lissandra', 'Galio']","['Renekton', 'Wukong', 'Azir', 'Zeri', 'Yuumi']",0
"['Jax', 'Kindred', 'Ashe', 'Fiora', 'Ryze']","['KSante', 'Vi', 'Taliyah', 'Lucian', 'Nami']",1
"['Elise', 'Yuumi', 'KSante', 'Caitlyn', 'Jhin']","['Jax', 'Nidalee', 'Sylas', 'Ashe', 'Heimerdinger']",1
"['Kindred', 'Varus', 'Lucian', 'Vi', 'Sejuani']","['Jayce', 'Maokai', 'Ryze', 'Ziggs', 'Leona']",0
"['Yuumi', 'KSante', 'Renekton', 'Gragas', 'Ashe']","['Jayce', 'Maokai', 'Ryze', 'Sivir', 'Heimerdinger']",0
"['Jax', 'Fiora', 'Lucian', 'Azir', 'Camille']","['Sion', 'Elise', 'Tristana', 'Varus', 'Jhin']",1
"['Tristana', 'Varus', 'Draven', 'Zeri', 'Ezreal']","['Irelia', 'Maokai', 'Azir', 'Lucian', 'Yuumi']",1
"['Jax', 'Fiora', 'Kassadin', 'Akali', 'Camille']","['KSante', 'Elise', 'Jayce', 'Ziggs', 'Nami']",0
"['Yuumi', 'KSante', 'Tristana', 'Gwen', 'Sivir']","['Jayce', 'Sejuani', 'Sylas', 'Varus', 'Ashe']",0
"['Jax', 'Fiora', 'Lucian', 'Camille', 'Irelia']","['Renekton', 'Maokai', 'Yone', 'Ziggs', 'Jhin']",1
"['Maokai', 'Varus', 'Syndra', 'Azir', 'Taliyah']","['Udyr', 'Poppy', 'Ryze', 'Zeri', 'Yuumi']",1
"['Akali', 'Samira', 'Kassadin', 'Sejuani', 'Wukong']","['KSante', 'Vi', 'Cassiopeia', 'Lucian', 'Nami']",0
"['Maokai', 'Varus', 'Azir', 'Sejuani', 'KSante']","['Rumble', 'Vi', 'Yone', 'Zeri', 'Yuumi']",1
"['Akali', 'Samira', 'Kassadin', 'Sylas', 'Udyr']","['Renekton', 'Poppy', 'Ryze', 'Lucian', 'Nami']",0
"['Maokai', 'Renekton', 'Ryze', 'Jayce', 'Akshan']","['Jax', 'LeeSin', 'Kassadin', 'Sivir', 'Yuumi']",1
"['Elise', 'Kalista', 'Caitlyn', 'Vi', 'Wukong']","['Camille', 'Sejuani', 'Zoe', 'Zeri', 'Lulu']",0
"['Maokai', 'Renekton', 'Ryze', 'Jarvan IV', 'Sejuani']","['KSante', 'Vi', 'Ahri', 'Sivir', 'Yuumi']",0
"['Elise', 'Kassadin', 'Kalista', 'Akali', 'LeBlanc']","['Jayce', 'Wukong', 'Syndra', 'Zeri', 'Lulu']",1
"['Maokai', 'Zeri', 'Draven', 'Jayce', 'Renekton']","['KSante', 'Wukong', 'Syndra', 'Lucian', 'Yuumi']",1
"['Elise', 'Kassadin', 'Ryze', 'Jax', 'Vi']","['Camille', 'Sejuani', 'Zoe', 'Xayah', 'Nami']",0
"['Elise', 'Galio', 'Ashe', 'Kassadin', 'LeBlanc']","['Jax', 'Maokai', 'Azir', 'Jhin', 'Heimerdinger']",0
"['Zeri', 'Lucian', 'Yuumi', 'Karma', 'Syndra']","['Fiora', 'Sejuani', 'Ryze', 'Varus', 'MissFortune']",1
"['Elise', 'Varus', 'Galio', 'Sylas', 'Kassadin']","['Jax', 'Maokai', 'Ryze', 'Sivir', 'Ashe']",1
"['Lucian', 'Yuumi', 'Zeri', 'Renekton', 'Yone']","['Fiora', 'Sejuani', 'Akali', 'Jhin', 'Heimerdinger']",0
"['Elise', 'Galio', 'Varus', 'Kassadin', 'Sylas']","['KSante', 'Maokai', 'Ryze', 'Caitlyn', 'Ashe']",1
"['Jax', 'Lucian', 'Yuumi', 'Sivir', 'Fiora']","['Gnar', 'Sejuani', 'Azir', 'Zeri', 'Heimerdinger']",0
"['Jax', 'Vi', 'Kassadin', 'Wukong', 'Gwen']","['KSante', 'Maokai', 'Akali', 'Draven', 'Nautilus']",1
"['Elise', 'Ryze', 'Sejuani', 'Azir', 'Syndra']","['Renekton', 'Nidalee', 'Sylas', 'Lucian', 'Nami']",0
"['Jax', 'Vi', 'Sylas', 'Ornn', 'Viktor']","['Darius', 'Sejuani', 'Jayce', 'Lucian', 'Nami']",1
"['Ryze', 'Maokai', 'KSante', 'Renekton', 'Azir']","['Camille', 'Elise', 'Kassadin', 'Draven', 'Nautilus']",0
"['Jayce', 'Sylas', 'Nami', 'Renekton', 'Syndra']","['Jax', 'Sejuani', 'Akali', 'Caitlyn', 'Ashe']",0
"['Ryze', 'Elise', 'KSante', 'Vi', 'Kassadin']","['Gragas', 'Maokai', 'Yone', 'Zeri', 'Yuumi']",1
"['Ashe', 'Jayce', 'Elise', 'Kassadin', 'Akali']","['Gwen', 'Vi', 'Sylas', 'Lucian', 'Nami']",0
"['Ryze', 'Maokai', 'KSante', 'Azir', 'LeBlanc']","['Renekton', 'Sejuani', 'Taliyah', 'Zeri', 'Yuumi']",1
"['Ashe', 'Kassadin', 'Kalista', 'Zeri', 'Sivir']","['Renekton', 'Graves', 'Galio', 'Ziggs', 'Leona']",0
"['Yuumi', 'Lucian', 'Elise', 'Caitlyn', 'Heimerdinger']","['Jax', 'Maokai', 'Ryze', 'Varus', 'Rakan']",1
"['Ashe', 'Ryze', 'Sylas', 'Kassadin', 'Akali']","['Jayce', 'Maokai', 'Azir', 'Sivir', 'Karma']",0
"['Yuumi', 'Lucian', 'Elise', 'Renekton', 'Twisted Fate']","['Jax', 'Sejuani', 'Yone', 'Varus', 'Heimerdinger']",1
"['Yuumi', 'Lucian', 'Caitlyn', 'Heimerdinger', 'Zeri']","['Jax', 'Maokai', 'Azir', 'Draven', 'Varus']",1
"['Kassadin', 'Ryze', 'Ashe', 'Akali', 'Jayce']","['Fiora', 'Sejuani', 'Sylas', 'Sivir', 'Karma']",0
"['Lucian', 'Yuumi', 'Ashe', 'KSante', 'Renekton']","['Irelia', 'Sejuani', 'Sylas', 'Sivir', 'MissFortune']",1
"['Ryze', 'Jax', 'Fiora', 'Camille', 'Caitlyn']","['Jayce', 'Poppy', 'Azir', 'Varus', 'Heimerdinger']",0
"['Caitlyn', 'Maokai', 'Taliyah', 'Kassadin', 'KSante']","['Jax', 'Elise', 'Akali', 'Zeri', 'Yuumi']",1
"['Ashe', 'Ryze', 'Galio', 'Fiora', 'Gnar']","['Renekton', 'Sejuani', 'Zoe', 'Lucian', 'Nami']",0
"['Caitlyn', 'Maokai', 'Taliyah', 'Kassadin', 'KSante']","['Jayce', 'Elise', 'Azir', 'Lucian', 'Nami']",0
"['Ashe', 'Ryze', 'Galio', 'Akali', 'Jax']","['Renekton', 'Sejuani', 'Syndra', 'Zeri', 'Yuumi']",1
"['Caitlyn', 'Maokai', 'Syndra', 'Kassadin', 'Taliyah']","['Jax', 'Wukong', 'Akali', 'Sivir', 'Yuumi']",0
"['Ashe', 'Ryze', 'Elise', 'LeBlanc', 'Galio']","['Jayce', 'Sejuani', 'Sylas', 'Zeri', 'Lulu']",1
"['Caitlyn', 'Heimerdinger', 'Yuumi', 'Ashe', 'Nautilus']","['Renekton', 'Vi', 'Azir', 'Lucian', 'Nami']",0
"['Elise', 'Jax', 'Wukong', 'Ryze', 'Sylas']","['KSante', 'Maokai', 'Akali', 'Varus', 'Karma']",1
"['Caitlyn', 'Heimerdinger', 'Varus', 'Kassadin', 'Syndra']","['Gwen', 'Maokai', 'Jayce', 'Zeri', 'Yuumi']",0
"['Elise', 'Jax', 'Wukong', 'Renekton', 'KSante']","['Gnar', 'Vi', 'Azir', 'Lucian', 'Nami']",1
"['Lucian', 'Zeri', 'Elise', 'Yone', 'Kassadin']","['KSante', 'Vi', 'Ryze', 'Varus', 'Leona']",1
"['Ashe', 'Jax', 'Maokai', 'Karma', 'Jayce']","['Gnar', 'Sejuani', 'Sylas', 'Sivir', 'Heimerdinger']",0
"['Lucian', 'Zeri', 'Elise', 'Fiora', 'Yone']","['Gwen', 'Vi', 'Sylas', 'Varus', 'Heimerdinger']",1
"['Ashe', 'Jax', 'Draven', 'Jayce', 'Kassadin']","['Camille', 'Maokai', 'Renekton', 'Sivir', 'Yuumi']",0
"['Akali', 'Samira', 'Ryze', 'Wukong', 'Vi']","['Gnar', 'Maokai', 'Irelia', 'Sivir', 'Yuumi']",0
"['Varus', 'Jax', 'Renekton', 'Yone', 'Fiora']","['KSante', 'Sejuani', 'Kassadin', 'Zeri', 'Lulu']",1
"['Akali', 'Samira', 'Ryze', 'Ashe', 'Sejuani']","['Jax', 'Vi', 'Azir', 'Caitlyn', 'Nami']",0
"['Varus', 'Maokai', 'Yuumi', 'Kassadin', 'Elise']","['KSante', 'Wukong', 'Sylas', 'Lucian', 'Karma']",1
"['Jax', 'Maokai', 'Ryze', 'Ahri', 'Jayce']","['Gnar', 'Poppy', 'Syndra', 'Zeri', 'Yuumi']",1
"['Fiora', 'Sejuani', 'Galio', 'KSante', 'Kennen']","['Aatrox', 'Vi', 'Kassadin', 'Lucian', 'Nami']",0
"['Ryze', 'Sejuani', 'Vi', 'Jax', 'Kassadin']","['Nidalee', 'Viego', 'Syndra', 'Sivir', 'Yuumi']",0
"['Fiora', 'Zeri', 'Maokai', 'Gwen', 'Gnar']","['KSante', 'Wukong', 'Azir', 'Lucian', 'Nami']",1
"['Ryze', 'Sejuani', 'Lucian', 'Vi', 'Wukong']","['KSante', 'Elise', 'Viktor', 'Caitlyn', 'Lux']",1
"['Fiora', 'Zeri', 'Maokai', 'Renekton', 'Jayce']","['Jax', 'Poppy', 'Syndra', 'Sivir', 'Yuumi']",0
"['Kindred', 'Renekton', 'Ryze', 'Ahri', 'Fiora']","['KSante', 'Wukong', 'Sylas', 'Zeri', 'Yuumi']",0
"['Jax', 'Kalista', 'Syndra', 'Akali', 'Jayce']","['Camille', 'Vi', 'Galio', 'Lucian', 'Nami']",1
"['Kindred', 'Renekton', 'Ryze', 'Fiora', 'Galio']","['KSante', 'Wukong', 'Kassadin', 'Zeri', 'Yuumi']",1
"['Jax', 'Kalista', 'Maokai', 'Syndra', 'Ahri']","['Gwen', 'Vi', 'Azir', 'Lucian', 'Nami']",0
"['Kindred', 'Renekton', 'Ryze', 'Fiora', 'Jayce']","['Gwen', 'Wukong', 'Galio', 'Zeri', 'Yuumi']",0
"['Jax', 'Kassadin', 'KSante', 'Akali', 'Sylas']","['Gnar', 'Vi', 'Syndra', 'Lucian', 'Nami']",1
"['Renekton', 'Zeri', 'Yuumi', 'Galio', 'Graves']","['Jax', 'Maokai', 'Kassadin', 'Lucian', 'Nami']",1
"['Ryze', 'Fiora', 'Azir', 'Gwen', 'Wukong']","['KSante', 'Poppy', 'Syndra', 'Caitlyn', 'Ashe']",0
"['Renekton', 'Zeri', 'Yuumi', 'Ashe', 'Galio']","['Jax', 'Sejuani', 'Sylas', 'Lucian', 'Nami']",1
"['Ryze', 'Kassadin', 'Azir', 'Vi', 'Wukong']","['Fiora', 'Maokai', 'Syndra', 'Caitlyn', 'Karma']",0
"['Fiora', 'Jax', 'Jayce', 'Sejuani', 'Vi']","['KSante', 'Wukong', 'Syndra', 'Caitlyn', 'Lux']",0
"['Lucian', 'Zeri', 'Maokai', 'Draven', 'Alistar']","['Renekton', 'Zac', 'Ryze', 'Sivir', 'Yuumi']",1
"['Yuumi', 'Akali', 'Zac', 'Fiora', 'Jax']","['KSante', 'Wukong', 'Ryze', 'Kalista', 'Ashe']",0
"['Lucian', 'Maokai', 'Zeri', 'Sivir', 'Nautilus']","['Renekton', 'Vi', 'Syndra', 'Varus', 'Heimerdinger']",1
"['Fiora', 'Wukong', 'Zeri', 'Kalista', 'Alistar']","['Olaf', 'Sejuani', 'Azir', 'Sivir', 'Yuumi']",1
"['Poppy', 'Varus', 'Lucian', 'Syndra', 'Sylas']","['KSante', 'Maokai', 'Ryze', 'Aphelios', 'Lulu']",0
"['Wukong', 'Fiora', 'Camille', 'Sylas', 'Akali']","['KSante', 'Vi', 'Viktor', 'Zeri', 'Yuumi']",1
"['Poppy', 'Ryze', 'Jax', 'Azir', 'Syndra']","['Renekton', 'Sejuani', 'LeBlanc', 'Lucian', 'Nami']",0
"['Galio', 'Sylas', 'Yuumi', 'Varus', 'Ashe']","['Aatrox', 'Maokai', 'Syndra', 'Zeri', 'Lulu']",0
